Ticker,Ex-Dividend Date,Dividend,Payment Date,Yield
APD,2009-03-30,0.45,2009-05-11,0.0301
APD,2008-12-30,0.44,2009-02-09,0.0367
APD,2008-09-29,0.44,2008-11-10,0.0238
APD,2008-06-27,0.44,2008-08-11,0.0166
APD,2008-03-28,0.44,2008-05-12,0.0171
APD,2007-12-28,0.38,2008-02-11,0.0151
APD,2007-09-27,0.38,2007-11-12,0.0152
APD,2007-06-28,0.38,2007-08-13,0.0177
APD,2007-03-29,0.38,2007-05-14,0.0189
APD,2006-12-28,0.34,2007-02-12,0.0189
APD,2006-09-28,0.34,2006-11-13,0.0198
APD,2006-06-29,0.34,2006-08-14,0.0213
APD,2006-03-30,0.34,2006-05-08,0.0195
APD,2005-12-29,0.32,2006-02-13,0.0213
APD,2005-09-29,0.32,2005-11-14,0.0229
APD,2005-06-29,0.32,2005-08-08,0.0202
APD,2005-03-30,0.32,2005-05-09,0.0191
APD,2004-12-30,0.29,2005-02-14,0.0188
APD,2004-09-29,0.29,2004-11-08,0.0191
APD,2004-06-29,0.29,2004-08-09,0.0189
APD,2004-03-30,0.23,2004-05-10,0.0184
APD,2003-12-30,0.23,2004-02-09,0.017
APD,2003-09-29,0.23,2003-11-10,0.0195
APD,2003-06-27,0.23,2003-08-11,0.0207
APD,2003-03-28,0.21,2003-05-12,0.0202
APD,2002-12-30,0.21,2003-02-10,0.0196
APD,2002-09-27,0.21,2002-11-12,0.019
APD,2002-06-27,0.21,2002-08-12,0.0164
APD,2002-03-27,0.2,2002-05-13,0.0158
APD,2001-12-28,0.2,2002-02-11,0.0168
APD,2001-09-27,0.2,2001-11-12,0.0211
APD,2001-06-28,0.2,2001-08-13,0.0169
APD,2001-03-29,0.19,2001-05-14,0.0196
APD,2000-12-28,0.19,2001-02-12,0.0178
APD,2000-09-28,0.19,2000-11-13,0.0221
APD,2000-06-29,0.19,2000-08-14,0.022
APD,2000-03-30,0.18,2000-05-12,0.0253
GPC,2022-09-01,0.895,2022-10-03,0.0229
GPC,2022-06-02,0.895,2022-07-01,0.0264
GPC,2022-03-03,0.895,2022-04-01,0.0287
GPC,2021-12-02,0.815,2022-01-04,0.0258
GPC,2021-09-02,0.815,2021-10-01,0.0265
GPC,2021-06-03,0.815,2021-07-01,0.0249
GPC,2021-03-04,0.815,2021-04-01,0.0296
GPC,2020-12-03,0.79,2021-01-04,0.0326
GPC,2020-09-03,0.79,2020-10-01,0.0318
GPC,2020-06-04,0.79,2020-07-01,0.0354
GPC,2020-03-05,0.79,2020-04-01,0.0354
GPC,2019-12-05,0.7625,2020-01-02,0.0294
GPC,2019-09-05,0.7625,2019-10-01,0.0333
GPC,2019-06-06,0.7625,2019-07-01,0.0301
GPC,2019-03-07,0.7625,2019-04-01,0.0283
GPC,2018-12-06,0.72,2019-01-02,0.0279
GPC,2018-09-06,0.72,2018-10-01,0.0285
GPC,2018-06-07,0.72,2018-07-02,0.0306
GPC,2018-03-08,0.72,2018-04-02,0.0314
GPC,2017-12-07,0.675,2018-01-02,0.0288
GPC,2017-09-07,0.675,2017-10-02,0.0316
GPC,2017-06-07,0.675,2017-07-03,0.0293
GPC,2017-03-08,0.675,2017-04-03,0.0289
GPC,2016-12-07,0.6575,2017-01-03,0.027
GPC,2016-09-07,0.6575,2016-10-03,0.0259
GPC,2016-06-01,0.6575,2016-07-01,0.0271
GPC,2016-03-02,0.6575,2016-04-01,0.0283
GPC,2015-12-02,0.615,2016-01-04,0.0271
GPC,2015-09-02,0.615,2015-10-01,0.0298
GPC,2015-06-03,0.615,2015-07-01,0.0263
GPC,2015-03-04,0.615,2015-04-01,0.0245
GPC,2014-12-03,0.575,2015-01-02,0.0224
GPC,2014-09-03,0.575,2014-10-01,0.0257
GPC,2014-06-04,0.575,2014-07-01,0.026
GPC,2014-03-05,0.575,2014-04-01,0.0249
GPC,2013-12-04,0.5375,2014-01-02,0.0259
GPC,2013-09-04,0.5375,2013-10-01,0.0273
GPC,2013-06-05,0.5375,2013-07-01,0.0269
GPC,2013-03-06,0.5375,2013-04-01,0.0278
GPC,2012-12-05,0.495,2013-01-02,0.0306
GPC,2012-09-05,0.495,2012-10-01,0.0312
GPC,2012-06-06,0.495,2012-07-02,0.0314
GPC,2012-03-07,0.495,2012-04-02,0.0296
GPC,2011-12-07,0.45,2012-01-03,0.0299
GPC,2011-09-07,0.45,2011-10-03,0.0333
GPC,2011-06-08,0.45,2011-07-01,0.0337
GPC,2011-03-09,0.45,2011-04-01,0.0317
GPC,2010-12-08,0.41,2011-01-03,0.0322
GPC,2010-09-08,0.41,2010-10-01,0.0381
GPC,2010-06-09,0.41,2010-07-01,0.041
GPC,2010-03-03,0.41,2010-04-01,0.0393
GPC,2009-12-02,0.4,2010-01-04,0.0436
GPC,2009-09-02,0.4,2009-10-01,0.0446
GPC,2009-06-03,0.4,2009-07-01,0.0441
GPC,2009-03-04,0.4,2009-04-01,0.0571
GPC,2008-12-03,0.39,2009-01-02,0.0424
GPC,2008-09-03,0.39,2008-10-01,0.036
GPC,2008-06-04,0.39,2008-07-01,0.0347
GPC,2008-03-05,0.39,2008-04-01,0.0359
GPC,2007-12-05,0.365,2008-01-02,0.0304
GPC,2007-09-05,0.365,2007-10-01,0.0291
GPC,2007-06-06,0.365,2007-07-02,0.0278
GPC,2007-03-07,0.365,2007-04-02,0.0284
GPC,2006-12-06,0.3375,2007-01-02,0.0283
GPC,2006-09-06,0.3375,2006-10-02,0.0319
GPC,2006-06-07,0.3375,2006-07-03,0.0309
GPC,2006-03-08,0.3375,2006-04-03,0.0285
GPC,2005-12-07,0.3125,2006-01-02,0.0284
GPC,2005-09-07,0.3125,2005-10-01,0.0268
GPC,2005-06-08,0.3125,2005-07-01,0.0286
GPC,2005-03-09,0.3125,2005-04-01,0.0277
GPC,2004-12-08,0.3,2005-01-03,0.0278
GPC,2004-09-08,0.3,2004-10-01,0.0314
GPC,2004-06-09,0.3,2004-07-01,0.0296
GPC,2004-03-03,0.3,2004-04-01,0.0339
GPC,2003-12-03,0.295,2004-01-02,0.0367
GPC,2003-09-03,0.295,2003-10-01,0.036
GPC,2003-06-04,0.295,2003-07-01,0.0353
GPC,2003-03-05,0.295,2003-04-01,0.0409
GPC,2002-12-04,0.29,2003-01-02,0.0373
GPC,2002-09-04,0.29,2002-10-01,0.0358
GPC,2002-06-05,0.29,2002-07-01,0.0322
GPC,2002-03-06,0.29,2002-04-01,0.0307
GPC,2001-12-05,0.285,2002-01-02,0.0338
GPC,2001-09-05,0.285,2001-10-01,0.0358
GPC,2001-06-06,0.285,2001-07-02,0.0383
GPC,2001-03-07,0.285,2001-04-02,0.0406
GPC,2000-12-06,0.275,2001-01-02,0.0545
GPC,2000-09-06,0.275,2000-10-02,0.052
GPC,2000-06-07,0.275,2000-07-03,0.0449
GPC,2000-03-01,0.275,2000-04-03,0.0468
ABM,2022-10-05,0.195,2022-11-07,0.0186
ABM,2022-07-06,0.195,2022-08-01,0.0183
ABM,2022-04-06,0.195,2022-05-02,0.017
ABM,2022-01-05,0.195,2022-02-07,0.0186
ABM,2021-10-06,0.19,2021-11-01,0.016
ABM,2021-06-30,0.19,2021-08-02,0.0172
ABM,2021-03-31,0.19,2021-05-03,0.0149
ABM,2021-01-06,0.19,2021-02-01,0.0199
ABM,2020-09-30,0.185,2020-11-02,0.02
ABM,2020-07-01,0.185,2020-08-03,0.0204
ABM,2020-04-01,0.185,2020-05-04,0.0304
ABM,2019-12-31,0.185,2020-02-03,0.0193
ABM,2019-10-02,0.18,2019-11-04,0.0201
ABM,2019-07-03,0.18,2019-08-05,0.0181
ABM,2019-04-03,0.18,2019-05-06,0.0193
ABM,2019-01-02,0.18,2019-02-04,0.0224
ABM,2018-10-03,0.175,2018-11-05,0.0216
ABM,2018-07-03,0.175,2018-08-06,0.0237
ABM,2018-04-04,0.175,2018-05-07,0.0209
ABM,2018-01-03,0.175,2018-02-05,0.0185
ABM,2017-10-04,0.17,2017-11-06,0.0159
ABM,2017-07-03,0.17,2017-08-07,0.0164
ABM,2017-04-04,0.17,2017-05-01,0.016
ABM,2017-01-03,0.17,2017-02-06,0.0167
ABM,2016-10-04,0.165,2016-11-07,0.0165
ABM,2016-07-05,0.165,2016-08-01,0.0182
ABM,2016-04-05,0.165,2016-05-02,0.0207
ABM,2016-01-05,0.165,2016-02-01,0.0239
ABM,2015-09-29,0.16,2015-11-02,0.0229
ABM,2015-06-30,0.16,2015-08-03,0.0193
ABM,2015-03-31,0.16,2015-05-04,0.0195
ABM,2014-12-30,0.16,2015-02-02,0.0213
ABM,2014-09-30,0.155,2014-11-03,0.0237
ABM,2014-07-01,0.155,2014-08-04,0.0228
ABM,2014-04-01,0.155,2014-05-05,0.0212
ABM,2013-12-30,0.155,2014-02-03,0.0211
ABM,2013-10-01,0.15,2013-11-04,0.0225
ABM,2013-07-02,0.15,2013-08-05,0.0241
ABM,2013-04-02,0.15,2013-05-06,0.0271
ABM,2012-12-19,0.15,2012-12-28,0.0285
ABM,2012-10-02,0.145,2012-11-05,0.0307
ABM,2012-07-02,0.145,2012-08-06,0.0294
ABM,2012-04-03,0.145,2012-05-07,0.0235
ABM,2012-01-03,0.145,2012-02-06,0.0274
ABM,2011-10-04,0.14,2011-11-07,0.0314
ABM,2011-07-05,0.14,2011-08-01,0.0235
ABM,2011-04-05,0.14,2011-05-02,0.0215
ABM,2011-01-04,0.14,2011-02-07,0.0203
ABM,2010-10-05,0.135,2010-11-01,0.0252
ABM,2010-06-29,0.135,2010-08-02,0.0241
ABM,2010-04-06,0.135,2010-05-03,0.0253
ABM,2010-01-05,0.135,2010-02-01,0.0247
ABM,2009-10-06,0.13,2009-11-02,0.0264
ABM,2009-06-30,0.13,2009-08-03,0.0284
ABM,2009-04-07,0.13,2009-05-04,0.0298
ABM,2009-01-06,0.13,2009-02-02,0.0267
ABM,2008-10-07,0.125,2008-11-03,0.0255
ABM,2008-07-01,0.125,2008-08-04,0.0222
ABM,2008-04-08,0.125,2008-05-05,0.022
ABM,2008-01-08,0.125,2008-02-04,0.0249
ABM,2007-10-09,0.12,2007-11-05,0.0207
ABM,2007-07-02,0.12,2007-08-06,0.0182
ABM,2007-04-10,0.12,2007-05-07,0.0175
ABM,2007-01-10,0.12,2007-02-05,0.0194
ABM,2006-10-11,0.11,2006-11-06,0.0229
ABM,2006-07-05,0.11,2006-08-07,0.0253
ABM,2006-04-11,0.11,2006-05-08,0.0246
ABM,2006-01-11,0.11,2006-02-06,0.0209
ABM,2005-10-12,0.105,2005-11-07,0.0212
ABM,2005-07-06,0.105,2005-08-01,0.021
ABM,2005-04-06,0.105,2005-05-02,0.0212
ABM,2005-01-12,0.105,2005-02-07,0.0219
ABM,2004-10-06,0.1,2004-11-01,0.0193
ABM,2004-07-08,0.1,2004-08-02,0.0205
ABM,2004-04-07,0.1,2004-05-03,0.0212
ABM,2004-01-08,0.1,2004-02-02,0.0213
ABM,2003-10-08,0.095,2003-11-03,0.025
ABM,2003-07-10,0.095,2003-08-04,0.0235
ABM,2003-04-15,0.095,2003-05-05,0.0271
ABM,2003-01-15,0.095,2003-02-05,0.023
ABM,2002-10-10,0.09,2002-11-05,0.0276
ABM,2002-07-11,0.09,2002-08-05,0.0208
ABM,2002-03-26,0.18,2002-05-03,0.0239
ABM,2002-01-16,0.18,2002-02-05,0.0227
ABM,2001-10-11,0.165,2001-11-05,0.0243
ABM,2001-07-11,0.165,2001-08-03,0.0176
ABM,2001-04-10,0.165,2001-05-03,0.0212
ABM,2001-01-10,0.165,2001-02-05,0.0202
ABM,2000-10-11,0.155,2000-11-03,0.0235
ABM,2000-07-12,0.155,2000-08-03,0.0257
ABM,2000-04-12,0.155,2000-05-03,0.0254
ABM,2000-01-12,0.155,2000-02-03,0.0287
GD,2022-10-06,1.26,2022-11-10,0.0222
GD,2022-06-30,1.26,2022-08-05,0.023
GD,2022-04-07,1.26,2022-05-06,0.0209
GD,2022-01-13,1.19,2022-02-04,0.0225
GD,2021-10-07,1.19,2021-11-12,0.0239
GD,2021-07-01,1.19,2021-08-06,0.0253
GD,2021-04-08,1.19,2021-05-07,0.0258
GD,2021-01-14,1.1,2021-02-05,0.0292
GD,2020-10-08,1.1,2020-11-13,0.0304
GD,2020-07-01,1.1,2020-08-07,0.0294
GD,2020-04-08,1.1,2020-05-08,0.0327
GD,2020-01-16,1.02,2020-02-07,0.0225
GD,2019-10-10,1.02,2019-11-15,0.023
GD,2019-07-03,1.02,2019-08-09,0.0222
GD,2019-04-11,1.02,2019-05-10,0.0241
GD,2019-01-17,0.93,2019-02-08,0.0227
GD,2018-10-04,0.93,2018-11-09,0.0181
GD,2018-07-05,0.93,2018-08-10,0.0196
GD,2018-04-12,0.93,2018-05-11,0.0172
GD,2018-01-18,0.84,2018-02-09,0.0161
GD,2017-10-05,0.84,2017-11-10,0.0159
GD,2017-07-05,0.84,2017-08-11,0.0168
GD,2017-04-05,0.84,2017-05-05,0.0179
GD,2017-01-18,0.76,2017-02-10,0.0173
GD,2016-10-05,0.76,2016-11-10,0.0198
GD,2016-06-29,0.76,2016-08-05,0.0227
GD,2016-04-06,0.76,2016-05-06,0.0232
GD,2016-01-13,0.69,2016-02-05,0.0208
GD,2015-10-07,0.69,2015-11-13,0.0191
GD,2015-06-30,0.69,2015-08-07,0.0185
GD,2015-04-08,0.69,2015-05-08,0.0189
GD,2015-01-14,0.62,2015-02-06,0.018
GD,2014-10-08,0.62,2014-11-14,0.0201
GD,2014-07-01,0.62,2014-08-08,0.0202
GD,2014-04-09,0.62,2014-05-09,0.0216
GD,2014-01-15,0.56,2014-02-07,0.0233
GD,2013-10-09,0.56,2013-11-15,0.0258
GD,2013-07-02,0.56,2013-08-09,0.0271
GD,2013-04-10,0.56,2013-05-10,0.0301
GD,2012-12-14,0.51,2012-12-26,0.0369
GD,2012-10-03,0.51,2012-11-09,0.0297
GD,2012-07-03,0.51,2012-08-10,0.0297
GD,2012-04-11,0.51,2012-05-11,0.0276
GD,2012-01-18,0.47,2012-02-10,0.0263
GD,2011-10-05,0.47,2011-11-10,0.032
GD,2011-06-29,0.47,2011-08-05,0.0241
GD,2011-04-06,0.47,2011-05-06,0.0232
GD,2011-01-12,0.42,2011-02-04,0.0236
GD,2010-10-06,0.42,2010-11-12,0.0259
GD,2010-06-30,0.42,2010-08-06,0.0269
GD,2010-04-07,0.42,2010-05-07,0.0202
GD,2010-01-13,0.38,2010-02-05,0.0216
GD,2009-10-07,0.38,2009-11-13,0.0226
GD,2009-06-30,0.38,2009-08-07,0.0256
GD,2009-04-07,0.38,2009-05-08,0.0314
GD,2009-01-14,0.35,2009-02-06,0.0254
GD,2008-10-08,0.35,2008-11-14,0.0206
GD,2008-07-01,0.35,2008-08-08,0.0152
GD,2008-04-09,0.35,2008-05-09,0.0144
GD,2008-01-16,0.29,2008-02-08,0.0136
GD,2007-10-03,0.29,2007-11-09,0.0132
GD,2007-07-03,0.29,2007-08-10,0.0133
GD,2007-04-11,0.29,2007-05-11,0.0125
GD,2007-01-17,0.23,2007-02-09,0.0115
GD,2006-10-04,0.23,2006-11-10,0.012
GD,2006-07-05,0.23,2006-08-11,0.0132
GD,2006-04-05,0.23,2006-05-05,0.0128
GD,2006-01-18,0.4,2006-02-10,0.0138
GD,2005-10-05,0.4,2005-11-10,0.0129
GD,2005-06-29,0.4,2005-08-05,0.0137
GD,2005-04-05,0.4,2005-05-06,0.0137
GD,2005-01-12,0.36,2005-02-04,0.0142
GD,2004-10-06,0.36,2004-11-12,0.0137
GD,2004-06-30,0.36,2004-08-06,0.0135
GD,2004-04-06,0.36,2004-05-07,0.0143
GD,2004-01-14,0.32,2004-02-06,0.0139
GD,2003-10-08,0.32,2003-11-14,0.0158
GD,2003-07-02,0.32,2003-08-08,0.0168
GD,2003-04-09,0.32,2003-05-09,0.0221
GD,2003-01-15,0.3,2003-02-07,0.0153
GD,2002-10-09,0.3,2002-11-15,0.0154
GD,2002-07-02,0.3,2002-08-02,0.0111
GD,2002-04-10,0.3,2002-05-10,0.012
GD,2002-01-16,0.28,2002-02-08,0.0145
GD,2001-10-03,0.28,2001-11-09,0.0127
GD,2001-07-11,0.28,2001-08-10,0.0145
GD,2001-04-10,0.28,2001-05-11,0.0161
GD,2001-01-17,0.26,2001-02-09,0.0152
GD,2000-10-04,0.26,2000-11-10,0.0163
GD,2000-07-12,0.26,2000-08-11,0.0188
GD,2000-04-05,0.26,2000-05-05,0.0189
GD,2000-01-12,0.24,2000-02-11,0.0175
TNC,2022-11-29,0.265,2022-12-15,0.0178
TNC,2022-08-30,0.25,2022-09-15,0.016
TNC,2022-05-27,0.25,2022-06-15,0.0162
TNC,2022-03-02,0.25,2022-03-15,0.0129
TNC,2021-11-29,0.25,2021-12-15,0.0124
TNC,2021-08-30,0.23,2021-09-15,0.0124
TNC,2021-05-27,0.23,2021-06-15,0.0111
TNC,2021-02-26,0.23,2021-03-15,0.0117
TNC,2020-11-27,0.23,2020-12-15,0.0132
TNC,2020-08-28,0.22,2020-09-15,0.0128
TNC,2020-05-28,0.22,2020-06-15,0.0137
TNC,2020-02-28,0.22,2020-03-16,0.0114
TNC,2019-11-27,0.22,2019-12-16,0.0118
TNC,2019-08-29,0.22,2019-09-16,0.0132
TNC,2019-05-30,0.22,2019-06-14,0.0149
TNC,2019-02-27,0.22,2019-03-15,0.0141
TNC,2018-11-29,0.22,2018-12-14,0.0145
TNC,2018-08-30,0.21,2018-09-14,0.0111
TNC,2018-05-30,0.21,2018-06-15,0.0105
TNC,2018-02-27,0.21,2018-03-15,0.0124
TNC,2017-11-29,0.21,2017-12-15,0.0129
TNC,2017-08-29,0.21,2017-09-15,0.0137
TNC,2017-05-26,0.21,2017-06-15,0.0119
TNC,2017-02-28,0.21,2017-03-15,0.0115
TNC,2016-11-28,0.21,2016-12-15,0.011
TNC,2016-08-29,0.2,2016-09-15,0.0124
TNC,2016-05-26,0.2,2016-06-15,0.015
TNC,2016-02-25,0.2,2016-03-15,0.0148
TNC,2015-11-25,0.2,2015-12-15,0.013
TNC,2015-08-27,0.2,2015-09-15,0.0141
TNC,2015-05-27,0.2,2015-06-15,0.0123
TNC,2015-02-26,0.2,2015-03-16,0.0119
TNC,2014-11-25,0.2,2014-12-15,0.0112
TNC,2014-08-28,0.2,2014-09-15,0.0107
TNC,2014-05-28,0.2,2014-06-16,0.0114
TNC,2014-02-27,0.18,2014-03-17,0.0124
TNC,2013-11-26,0.18,2013-12-16,0.0114
TNC,2013-08-28,0.18,2013-09-16,0.0138
TNC,2013-05-29,0.18,2013-06-17,0.0142
TNC,2013-02-26,0.18,2013-03-15,0.0153
TNC,2012-11-28,0.18,2012-12-14,0.0186
TNC,2012-08-29,0.17,2012-09-14,0.0161
TNC,2012-05-29,0.17,2012-06-15,0.0164
TNC,2012-02-27,0.17,2012-03-15,0.0158
TNC,2011-11-28,0.17,2011-12-15,0.0183
TNC,2011-08-29,0.17,2011-09-15,0.0166
TNC,2011-05-26,0.17,2011-06-15,0.0171
TNC,2011-02-24,0.17,2011-03-15,0.016
TNC,2010-11-26,0.17,2010-12-15,0.0167
TNC,2010-08-27,0.14,2010-09-15,0.0175
TNC,2010-05-26,0.14,2010-06-15,0.0172
TNC,2010-02-24,0.14,2010-03-15,0.0232
TNC,2009-11-25,0.14,2009-12-15,0.0187
TNC,2009-08-27,0.13,2009-09-15,0.0195
TNC,2009-05-27,0.13,2009-06-15,0.0267
TNC,2009-02-25,0.13,2009-03-16,0.0438
TNC,2008-11-25,0.13,2008-12-15,0.0246
TNC,2008-08-27,0.13,2008-09-15,0.0163
TNC,2008-05-28,0.13,2008-06-16,0.0143
TNC,2008-02-27,0.13,2008-03-17,0.0137
TNC,2007-11-28,0.12,2007-12-17,0.0107
TNC,2007-08-29,0.12,2007-09-17,0.0117
TNC,2007-05-29,0.12,2007-06-15,0.0151
TNC,2007-02-26,0.12,2007-03-15,0.0152
TNC,2006-11-28,0.12,2006-12-15,0.0159
TNC,2006-08-29,0.12,2006-09-15,0.0176
TNC,2006-05-26,0.22,2006-06-15,0.0182
TNC,2006-02-24,0.22,2006-03-15,0.0187
TNC,2005-11-28,0.22,2005-12-15,0.019
TNC,2005-08-29,0.22,2005-09-15,0.0229
TNC,2005-05-26,0.22,2005-06-15,0.0229
TNC,2005-02-24,0.22,2005-03-15,0.0225
TNC,2004-11-26,0.22,2004-12-15,0.0211
TNC,2004-08-27,0.22,2004-09-15,0.0211
TNC,2004-05-26,0.21,2004-06-15,0.0221
TNC,2004-02-25,0.21,2004-03-15,0.021
TNC,2003-11-25,0.21,2003-12-15,0.0195
TNC,2003-08-27,0.21,2003-09-15,0.0213
TNC,2003-05-28,0.21,2003-06-13,0.025
TNC,2003-02-26,0.21,2003-03-14,0.0257
TNC,2002-11-26,0.21,2002-12-16,0.0244
TNC,2002-08-28,0.21,2002-09-16,0.0211
TNC,2002-05-29,0.2,2002-06-14,0.0194
TNC,2002-02-28,0.2,2002-03-15,0.0225
TNC,2001-11-28,0.2,2001-12-14,0.0295
TNC,2001-08-29,0.2,2001-09-14,0.0205
TNC,2001-05-30,0.2,2001-06-15,0.0192
TNC,2001-03-01,0.2,2001-03-15,0.0184
TNC,2000-12-13,0.2,2000-12-29,0.0166
TNC,2000-08-30,0.2,2000-09-15,0.0181
TNC,2000-05-30,0.19,2000-06-15,0.0214
TNC,2000-03-02,0.19,2000-03-15,0.0239
ADM,2022-08-16,0.4,2022-09-07,0.0186
ADM,2022-05-17,0.4,2022-06-08,0.0184
ADM,2022-02-07,0.4,2022-03-01,0.0211
ADM,2021-11-16,0.37,2021-12-08,0.0221
ADM,2021-08-17,0.37,2021-09-08,0.0236
ADM,2021-05-18,0.37,2021-06-09,0.0219
ADM,2021-02-08,0.37,2021-03-02,0.0278
ADM,2020-11-18,0.36,2020-12-10,0.0287
ADM,2020-08-18,0.36,2020-09-09,0.0324
ADM,2020-05-19,0.36,2020-06-10,0.0402
ADM,2020-02-12,0.36,2020-03-05,0.0312
ADM,2019-11-20,0.35,2019-12-12,0.0325
ADM,2019-08-21,0.35,2019-09-12,0.0374
ADM,2019-05-14,0.35,2019-06-05,0.0344
ADM,2019-02-15,0.35,2019-03-12,0.0331
ADM,2018-11-21,0.335,2018-12-14,0.0293
ADM,2018-08-15,0.335,2018-09-06,0.0268
ADM,2018-05-16,0.335,2018-06-07,0.0302
ADM,2018-02-16,0.335,2018-03-13,0.031
ADM,2017-11-15,0.32,2017-12-07,0.0322
ADM,2017-08-15,0.32,2017-09-07,0.0305
ADM,2017-05-16,0.32,2017-06-08,0.0304
ADM,2017-02-16,0.32,2017-03-14,0.0288
ADM,2016-11-14,0.3,2016-12-07,0.0288
ADM,2016-08-15,0.3,2016-09-07,0.0272
ADM,2016-05-16,0.3,2016-06-08,0.0319
ADM,2016-02-11,0.3,2016-03-08,0.0362
ADM,2015-11-16,0.28,2015-12-09,0.0297
ADM,2015-08-17,0.28,2015-09-09,0.0229
ADM,2015-05-19,0.28,2015-06-11,0.0196
ADM,2015-02-12,0.28,2015-03-10,0.0213
ADM,2014-11-18,0.24,2014-12-11,0.0185
ADM,2014-08-19,0.24,2014-09-11,0.0183
ADM,2014-05-13,0.24,2014-06-05,0.0193
ADM,2014-02-18,0.24,2014-03-13,0.0199
ADM,2013-11-12,0.19,2013-12-05,0.0185
ADM,2013-08-20,0.19,2013-09-12,0.0204
ADM,2013-05-14,0.19,2013-06-06,0.0215
ADM,2013-02-15,0.19,2013-03-13,0.0228
ADM,2012-11-13,0.175,2012-12-06,0.0277
ADM,2012-08-14,0.175,2012-09-06,0.027
ADM,2012-05-15,0.175,2012-06-07,0.0207
ADM,2012-02-14,0.175,2012-03-08,0.0217
ADM,2011-11-15,0.175,2011-12-08,0.022
ADM,2011-08-16,0.16,2011-09-08,0.0223
ADM,2011-05-17,0.16,2011-06-09,0.0194
ADM,2011-02-15,0.16,2011-03-10,0.0166
ADM,2010-11-16,0.15,2010-12-09,0.0199
ADM,2010-08-17,0.15,2010-09-09,0.0196
ADM,2010-05-18,0.15,2010-06-10,0.0213
ADM,2010-02-16,0.15,2010-03-11,0.0191
ADM,2009-11-17,0.14,2009-12-10,0.0175
ADM,2009-08-18,0.14,2009-09-10,0.0203
ADM,2009-05-19,0.14,2009-06-11,0.0217
ADM,2009-02-17,0.14,2009-03-12,0.0186
ADM,2008-11-18,0.13,2008-12-11,0.0203
ADM,2008-08-19,0.13,2008-09-11,0.0198
ADM,2008-05-13,0.13,2008-06-05,0.0113
ADM,2008-02-14,0.13,2008-03-11,0.0108
ADM,2007-11-20,0.115,2007-12-06,0.0126
ADM,2007-08-13,0.115,2007-09-05,0.0129
ADM,2007-05-15,0.115,2007-06-07,0.012
ADM,2007-02-14,0.115,2007-03-09,0.0119
ADM,2006-11-15,0.1,2006-12-18,0.0111
ADM,2006-08-16,0.1,2006-09-08,0.0094
ADM,2006-05-17,0.1,2006-06-09,0.0084
ADM,2006-02-15,0.1,2006-03-10,0.0115
ADM,2005-11-16,0.085,2005-12-10,0.0142
ADM,2005-08-17,0.085,2005-09-09,0.016
ADM,2005-05-17,0.085,2005-06-09,0.0164
ADM,2005-02-15,0.085,2005-03-10,0.0126
ADM,2004-11-17,0.075,2004-12-10,0.0146
ADM,2004-08-18,0.075,2004-09-10,0.0178
ADM,2004-05-14,0.075,2004-06-10,0.016
ADM,2004-02-11,0.075,2004-03-09,0.0151
ADM,2003-11-14,0.06,2003-12-11,0.0168
ADM,2003-08-20,0.06,2003-09-10,0.0176
ADM,2003-05-07,0.06,2003-06-02,0.022
ADM,2003-02-05,0.06,2003-03-04,0.019
ADM,2002-11-15,0.06,2002-12-12,0.016
ADM,2002-08-15,0.06,2002-09-09,0.0175
ADM,2002-05-08,0.05,2002-06-03,0.0146
ADM,2002-02-06,0.05,2002-03-05,0.0145
ADM,2001-11-07,0.05,2001-12-04,0.0129
ADM,2001-08-09,0.05,2001-09-04,0.0152
ADM,2001-05-09,0.05,2001-06-04,0.0152
ADM,2001-01-31,0.05,2001-03-05,0.0131
ADM,2000-11-08,0.05,2000-12-04,0.0176
ADM,2000-08-09,0.05,2000-09-04,0.0204
ADM,2000-05-03,0.05,2000-06-05,0.0192
ADM,2000-02-02,0.05,2000-02-28,0.0163
AOS,2022-10-28,0.3,2022-11-15,0.023
AOS,2022-07-28,0.28,2022-08-15,0.0185
AOS,2022-04-28,0.28,2022-05-16,0.0178
AOS,2022-01-28,0.28,2022-02-15,0.0148
AOS,2021-10-28,0.28,2021-11-15,0.0174
AOS,2021-07-29,0.26,2021-08-16,0.015
AOS,2021-04-29,0.26,2021-05-17,0.0156
AOS,2021-01-28,0.26,2021-02-16,0.0196
AOS,2020-10-29,0.26,2020-11-16,0.0202
AOS,2020-07-30,0.24,2020-08-17,0.018
AOS,2020-04-29,0.24,2020-05-15,0.0221
AOS,2020-01-30,0.24,2020-02-18,0.0217
AOS,2019-10-30,0.24,2019-11-15,0.0195
AOS,2019-07-30,0.22,2019-08-15,0.0201
AOS,2019-04-29,0.22,2019-05-15,0.0157
AOS,2019-01-30,0.22,2019-02-15,0.0184
AOS,2018-10-30,0.22,2018-11-15,0.0208
AOS,2018-07-30,0.18,2018-08-15,0.0122
AOS,2018-04-27,0.18,2018-05-15,0.0115
AOS,2018-01-30,0.18,2018-02-15,0.0108
AOS,2017-10-30,0.14,2017-11-15,0.0094
AOS,2017-07-27,0.14,2017-08-15,0.0103
AOS,2017-04-26,0.14,2017-05-15,0.0106
AOS,2017-01-27,0.14,2017-02-15,0.0115
AOS,2016-10-27,0.12,2016-11-15,0.0106
AOS,2016-07-27,0.24,2016-08-15,0.0102
AOS,2016-04-27,0.24,2016-05-16,0.012
AOS,2016-02-03,0.24,2016-02-16,0.0141
